original_summary_name,rephrased_summary_name,mbits,original_length,rephrased_length
summary_gpt4o_183_1,summary_gpt4o_85_1,595.5890585254685,3504,2360
summary_gpt4o_183_1,summary_gpt4o_187_1,683.0716935316159,3504,7899
summary_gpt4o_183_1,summary_gpt4o_78_1,567.3802578354021,3504,4135
summary_gpt4o_183_1,summary_gpt4o_66_1,536.4653056907142,3504,1977
summary_gpt4o_183_1,summary_gpt4o_17_1,208.26297621653805,3504,845
summary_gpt4o_183_1,summary_gpt4o_74_1,583.7606428984275,3504,3473
summary_gpt4o_183_1,summary_gpt4o_21_1,224.84859500892537,3504,1139
summary_gpt4o_183_1,summary_gpt4o_42_1,481.14733727143664,3504,1795
summary_gpt4o_183_1,summary_gpt4o_33_1,413.33848737486494,3504,1299
summary_gpt4o_183_1,summary_gpt4o_50_1,490.0509775916487,3504,2236
summary_gpt4o_183_1,summary_gpt4o_150_1,515.1861697258917,3504,1862
summary_gpt4o_83_1,summary_gpt4o_71_1,596.8116693268619,3084,2913
summary_gpt4o_83_1,summary_gpt4o_12_1,130.421689275965,3084,606
summary_gpt4o_83_1,summary_gpt4o_63_1,523.4388149588569,3084,2403
summary_gpt4o_83_1,summary_gpt4o_100_1,667.3702080376521,3084,2915
summary_gpt4o_83_1,summary_gpt4o_28_1,318.7743191030983,3084,1243
summary_gpt4o_83_1,summary_gpt4o_55_1,514.718374739545,3084,2756
summary_gpt4o_83_1,summary_gpt4o_36_1,390.04593080474115,3084,1547
summary_gpt4o_83_1,summary_gpt4o_47_1,516.0860259587902,3084,2011
summary_gpt4o_83_1,summary_gpt4o_24_1,261.854965611543,3084,1052
summary_gpt4o_83_1,summary_gpt4o_59_1,565.838219904862,3084,2094
summary_gpt4o_83_1,summary_gpt4o_90_1,583.7373204256671,3084,2408
summary_gpt4o_83_1,summary_gpt4o_190_1,635.2748903133661,3084,3049
summary_gpt4o_83_1,summary_gpt4o_182_1,667.6443636133235,3084,6567
summary_gpt4o_83_1,summary_gpt4o_82_1,536.452825064435,3084,3090
summary_gpt4o_83_1,summary_gpt4o_5_1,74.28994764099998,3084,347
summary_gpt4o_83_1,summary_gpt4o_9_1,161.54822141921505,3084,555
summary_gpt4o_83_1,summary_gpt4o_180_1,591.380838908804,3084,3334
summary_gpt4o_83_1,summary_gpt4o_80_1,543.3244642406619,3084,3176
summary_gpt4o_83_1,summary_gpt4o_192_1,575.3974035139312,3084,2631
summary_gpt4o_83_1,summary_gpt4o_7_1,57.48256168135501,3084,382
summary_gpt4o_83_1,summary_gpt4o_61_1,694.8591317602859,3084,2542
summary_gpt4o_83_1,summary_gpt4o_110_1,541.4469108725787,3084,3495
summary_gpt4o_83_1,summary_gpt4o_10_1,112.98055277230004,3084,562
summary_gpt4o_83_1,summary_gpt4o_73_1,512.1096694582454,3084,2434
summary_gpt4o_83_1,summary_gpt4o_26_1,311.4377199618574,3084,1288
summary_gpt4o_83_1,summary_gpt4o_38_1,391.24651257963626,3084,1437
summary_gpt4o_83_1,summary_gpt4o_45_1,441.94742689437794,3084,1886
summary_gpt4o_83_1,summary_gpt4o_34_1,349.66455693909234,3084,1458
summary_gpt4o_83_1,summary_gpt4o_49_1,494.39808538532486,3084,2063
summary_gpt4o_83_1,summary_gpt4o_57_1,515.584939638668,3084,2195
summary_gpt4o_83_1,summary_gpt4o_3_1,46.4089735323,3084,222
summary_gpt4o_83_1,summary_gpt4o_184_1,584.8416726582273,3084,3004
summary_gpt4o_83_1,summary_gpt4o_84_1,555.8671539289094,3084,3636
summary_gpt4o_83_1,summary_gpt4o_130_1,647.7166191694446,3084,5111
summary_gpt4o_83_1,summary_gpt4o_30_1,309.9438475596008,3084,1313
summary_gpt4o_83_1,summary_gpt4o_53_1,497.39346447071466,3084,2059
summary_gpt4o_83_1,summary_gpt4o_22_1,348.23182255307523,3084,1264
summary_gpt4o_83_1,summary_gpt4o_41_1,451.29620755478106,3084,2233
summary_gpt4o_83_1,summary_gpt4o_69_1,506.6539097741279,3084,2969
summary_gpt4o_83_1,summary_gpt4o_14_1,160.017176584524,3084,674
summary_gpt4o_83_1,summary_gpt4o_77_1,575.1224736377226,3084,2412
summary_gpt4o_83_1,summary_gpt4o_65_1,453.52336551271696,3084,2026
summary_gpt4o_83_1,summary_gpt4o_18_1,190.52190178107003,3084,768
summary_gpt4o_83_1,summary_gpt4o_43_1,580.4670597113559,3084,2308
summary_gpt4o_83_1,summary_gpt4o_20_1,205.71714000323053,3084,694
summary_gpt4o_83_1,summary_gpt4o_120_1,690.4407456099439,3084,3707
summary_gpt4o_83_1,summary_gpt4o_51_1,418.1056908415371,3084,2140
summary_gpt4o_83_1,summary_gpt4o_32_1,330.4017284427797,3084,1291
summary_gpt4o_83_1,summary_gpt4o_67_1,562.3751135347335,3084,2589
summary_gpt4o_83_1,summary_gpt4o_79_1,515.4079726513592,3084,3494
summary_gpt4o_83_1,summary_gpt4o_75_1,571.9723568880668,3084,3110
summary_gpt4o_83_1,summary_gpt4o_16_1,213.6685564731141,3084,889
summary_gpt4o_83_1,summary_gpt4o_186_1,489.1750944312243,3084,8438
summary_gpt4o_83_1,summary_gpt4o_86_1,723.2527741199465,3084,3016
summary_gpt4o_83_1,summary_gpt4o_194_1,598.9409004136664,3084,5161
summary_gpt4o_83_1,summary_gpt4o_4_1,39.560808348229955,3084,330
summary_gpt4o_83_1,summary_gpt4o_8_1,148.95275064991495,3084,617
summary_gpt4o_83_1,summary_gpt4o_191_1,572.6941580792063,3084,7015
summary_gpt4o_83_1,summary_gpt4o_183_1,740.7077639008346,3084,3384
summary_gpt4o_83_1,summary_gpt4o_83_1,1166.8915609607266,3084,2641
summary_gpt4o_83_1,summary_gpt4o_37_1,377.00475692606926,3084,2012
summary_gpt4o_83_1,summary_gpt4o_54_1,552.3644086489642,3084,2625
summary_gpt4o_83_1,summary_gpt4o_29_1,338.8277231780105,3084,1192
summary_gpt4o_83_1,summary_gpt4o_58_1,550.5515138293574,3084,2431
summary_gpt4o_83_1,summary_gpt4o_25_1,248.9498217936599,3084,1170
summary_gpt4o_83_1,summary_gpt4o_46_1,550.3826125926662,3084,1962
summary_gpt4o_83_1,summary_gpt4o_13_1,205.53280878672425,3084,833
summary_gpt4o_83_1,summary_gpt4o_70_1,575.6662923595801,3084,2792
summary_gpt4o_83_1,summary_gpt4o_170_1,531.1462071770816,3084,4716
summary_gpt4o_83_1,summary_gpt4o_62_1,500.98634807657913,3084,1947
summary_gpt4o_83_1,summary_gpt4o_44_1,470.10618154442955,3084,1696
summary_gpt4o_83_1,summary_gpt4o_39_1,420.6300857599158,3084,2048
summary_gpt4o_83_1,summary_gpt4o_27_1,420.07682143990405,3084,1517
summary_gpt4o_83_1,summary_gpt4o_56_1,541.6018465481355,3084,2221
summary_gpt4o_83_1,summary_gpt4o_48_1,492.5507541972215,3084,2356
summary_gpt4o_83_1,summary_gpt4o_35_1,343.865295866956,3084,1337
summary_gpt4o_83_1,summary_gpt4o_160_1,667.9406254080377,3084,2963
summary_gpt4o_83_1,summary_gpt4o_60_1,566.0487929027272,3084,2457
summary_gpt4o_83_1,summary_gpt4o_72_1,554.3331805715258,3084,3030
summary_gpt4o_83_1,summary_gpt4o_11_1,153.07524854524002,3084,645
summary_gpt4o_83_1,summary_gpt4o_6_1,113.84222135275998,3084,388
summary_gpt4o_83_1,summary_gpt4o_181_1,572.1360103766705,3084,2652
summary_gpt4o_83_1,summary_gpt4o_81_1,619.8562936369376,3084,2739
summary_gpt4o_83_1,summary_gpt4o_193_1,691.9139845210416,3084,6556
summary_gpt4o_83_1,summary_gpt4o_76_1,718.010199091611,3084,2882
summary_gpt4o_83_1,summary_gpt4o_15_1,171.0698501247093,3084,828
summary_gpt4o_83_1,summary_gpt4o_68_1,522.6099576831409,3084,1927
summary_gpt4o_83_1,summary_gpt4o_19_1,231.67778415134097,3084,884
summary_gpt4o_83_1,summary_gpt4o_64_1,517.2001397378062,3084,2483
summary_gpt4o_83_1,summary_gpt4o_52_1,570.5298267049021,3084,2113
summary_gpt4o_83_1,summary_gpt4o_31_1,413.2888153700705,3084,1221
summary_gpt4o_83_1,summary_gpt4o_140_1,544.2047887864344,3084,2344
summary_gpt4o_83_1,summary_gpt4o_40_1,470.8776912546771,3084,1951
summary_gpt4o_83_1,summary_gpt4o_23_1,248.75741730178407,3084,1001
summary_gpt4o_83_1,summary_gpt4o_189_1,646.9927566191695,3084,3213
summary_gpt4o_83_1,summary_gpt4o_185_1,560.4054797966241,3084,5430
summary_gpt4o_83_1,summary_gpt4o_85_1,550.7588554265062,3084,2360
summary_gpt4o_83_1,summary_gpt4o_187_1,639.5041758679608,3084,7899
summary_gpt4o_83_1,summary_gpt4o_78_1,506.7762625576861,3084,4135
summary_gpt4o_83_1,summary_gpt4o_66_1,497.2641383851799,3084,1977
summary_gpt4o_83_1,summary_gpt4o_17_1,195.02437678349995,3084,845
summary_gpt4o_83_1,summary_gpt4o_74_1,522.5777845256505,3084,3473
summary_gpt4o_83_1,summary_gpt4o_21_1,242.4105147254134,3084,1139
summary_gpt4o_83_1,summary_gpt4o_42_1,436.43894164676715,3084,1795
summary_gpt4o_83_1,summary_gpt4o_33_1,390.06726400786147,3084,1299
summary_gpt4o_83_1,summary_gpt4o_50_1,478.69407160269566,3084,2236
summary_gpt4o_83_1,summary_gpt4o_150_1,506.39349894231,3084,1862
summary_gpt4o_37_1,summary_gpt4o_71_1,400.94413806507896,1979,2913
summary_gpt4o_37_1,summary_gpt4o_12_1,135.950735561883,1979,606
summary_gpt4o_37_1,summary_gpt4o_63_1,344.5580216788246,1979,2403
summary_gpt4o_37_1,summary_gpt4o_100_1,334.30108977353507,1979,2915
summary_gpt4o_37_1,summary_gpt4o_28_1,254.6347819183733,1979,1243
summary_gpt4o_37_1,summary_gpt4o_55_1,378.461035036862,1979,2756
summary_gpt4o_37_1,summary_gpt4o_36_1,297.70019820740345,1979,1547
summary_gpt4o_37_1,summary_gpt4o_47_1,356.3774367765052,1979,2011
summary_gpt4o_37_1,summary_gpt4o_24_1,229.81729524024016,1979,1052
summary_gpt4o_37_1,summary_gpt4o_59_1,336.43637687982596,1979,2094
summary_gpt4o_37_1,summary_gpt4o_90_1,319.1210878703703,1979,2408
summary_gpt4o_37_1,summary_gpt4o_190_1,387.0742369623515,1979,3049
summary_gpt4o_37_1,summary_gpt4o_182_1,288.3007512932427,1979,6567
summary_gpt4o_37_1,summary_gpt4o_82_1,362.800117287446,1979,3090
summary_gpt4o_37_1,summary_gpt4o_5_1,78.96633329499997,1979,347
summary_gpt4o_37_1,summary_gpt4o_9_1,159.14774458854004,1979,555
summary_gpt4o_37_1,summary_gpt4o_180_1,378.9584092915916,1979,3334
summary_gpt4o_37_1,summary_gpt4o_80_1,373.4091792276199,1979,3176
summary_gpt4o_37_1,summary_gpt4o_192_1,312.134359175039,1979,2631
summary_gpt4o_37_1,summary_gpt4o_7_1,92.02093038525597,1979,382
summary_gpt4o_37_1,summary_gpt4o_61_1,361.89058438510574,1979,2542
summary_gpt4o_37_1,summary_gpt4o_110_1,333.8415690180261,1979,3495
summary_gpt4o_37_1,summary_gpt4o_10_1,127.28413157426002,1979,562
summary_gpt4o_37_1,summary_gpt4o_73_1,338.42706072893793,1979,2434
summary_gpt4o_37_1,summary_gpt4o_26_1,224.5386215987419,1979,1288
summary_gpt4o_37_1,summary_gpt4o_38_1,294.50924087228685,1979,1437
summary_gpt4o_37_1,summary_gpt4o_45_1,344.7187413826406,1979,1886
summary_gpt4o_37_1,summary_gpt4o_34_1,246.1426017620188,1979,1458
summary_gpt4o_37_1,summary_gpt4o_49_1,366.2793172216599,1979,2063
summary_gpt4o_37_1,summary_gpt4o_57_1,318.46872882619436,1979,2195
summary_gpt4o_37_1,summary_gpt4o_3_1,52.08470573509999,1979,222
summary_gpt4o_37_1,summary_gpt4o_184_1,331.9837055926114,1979,3004
summary_gpt4o_37_1,summary_gpt4o_84_1,340.3451117334296,1979,3636
summary_gpt4o_37_1,summary_gpt4o_130_1,323.1480869092511,1979,5111
summary_gpt4o_37_1,summary_gpt4o_30_1,286.7677334448248,1979,1313
summary_gpt4o_37_1,summary_gpt4o_53_1,356.6604587696072,1979,2059
summary_gpt4o_37_1,summary_gpt4o_22_1,279.579990750414,1979,1264
summary_gpt4o_37_1,summary_gpt4o_41_1,338.1398096343487,1979,2233
summary_gpt4o_37_1,summary_gpt4o_69_1,320.51064692035857,1979,2969
summary_gpt4o_37_1,summary_gpt4o_14_1,158.835572472108,1979,674
summary_gpt4o_37_1,summary_gpt4o_77_1,332.48229758549724,1979,2412
summary_gpt4o_37_1,summary_gpt4o_65_1,401.6859696220845,1979,2026
summary_gpt4o_37_1,summary_gpt4o_18_1,204.40905021187,1979,768
summary_gpt4o_37_1,summary_gpt4o_43_1,396.648631003618,1979,2308
summary_gpt4o_37_1,summary_gpt4o_20_1,194.2529846964981,1979,694
summary_gpt4o_37_1,summary_gpt4o_120_1,330.75999712195517,1979,3707
summary_gpt4o_37_1,summary_gpt4o_51_1,396.6186191627535,1979,2140
summary_gpt4o_37_1,summary_gpt4o_32_1,275.66058330714765,1979,1291
summary_gpt4o_37_1,summary_gpt4o_67_1,385.1042034572632,1979,2589
summary_gpt4o_37_1,summary_gpt4o_79_1,331.6523350666712,1979,3494
summary_gpt4o_37_1,summary_gpt4o_75_1,383.0786300053769,1979,3110
summary_gpt4o_37_1,summary_gpt4o_16_1,205.65275263925304,1979,889
summary_gpt4o_37_1,summary_gpt4o_186_1,295.6268230037567,1979,8438
summary_gpt4o_37_1,summary_gpt4o_86_1,379.78879814326297,1979,3016
summary_gpt4o_37_1,summary_gpt4o_194_1,340.13041594472224,1979,5161
summary_gpt4o_37_1,summary_gpt4o_4_1,44.293834882169975,1979,330
summary_gpt4o_37_1,summary_gpt4o_8_1,133.57885475241096,1979,617
summary_gpt4o_37_1,summary_gpt4o_191_1,289.35744817888235,1979,7015
summary_gpt4o_37_1,summary_gpt4o_183_1,366.6687877848219,1979,3384
summary_gpt4o_37_1,summary_gpt4o_83_1,330.4133731255556,1979,2641
summary_gpt4o_37_1,summary_gpt4o_37_1,862.113413462644,1979,2012
summary_gpt4o_37_1,summary_gpt4o_54_1,355.01365442321503,1979,2625
summary_gpt4o_37_1,summary_gpt4o_29_1,253.86771385699956,1979,1192
summary_gpt4o_37_1,summary_gpt4o_58_1,334.09412528732105,1979,2431
summary_gpt4o_37_1,summary_gpt4o_25_1,248.37922495668795,1979,1170
summary_gpt4o_37_1,summary_gpt4o_46_1,313.53905107681,1979,1962
summary_gpt4o_37_1,summary_gpt4o_13_1,173.90268585391004,1979,833
summary_gpt4o_37_1,summary_gpt4o_70_1,381.64573663139936,1979,2792
summary_gpt4o_37_1,summary_gpt4o_170_1,276.4630714417267,1979,4716
summary_gpt4o_37_1,summary_gpt4o_62_1,303.9297613215414,1979,1947
summary_gpt4o_37_1,summary_gpt4o_44_1,289.5567716286396,1979,1696
summary_gpt4o_37_1,summary_gpt4o_39_1,288.4965607213909,1979,2048
summary_gpt4o_37_1,summary_gpt4o_27_1,223.93098469357813,1979,1517
summary_gpt4o_37_1,summary_gpt4o_56_1,326.14885490912684,1979,2221
summary_gpt4o_37_1,summary_gpt4o_48_1,323.2188869372602,1979,2356
summary_gpt4o_37_1,summary_gpt4o_35_1,291.859107369854,1979,1337
summary_gpt4o_37_1,summary_gpt4o_160_1,385.7777526763839,1979,2963
summary_gpt4o_37_1,summary_gpt4o_60_1,324.8778921940848,1979,2457
summary_gpt4o_37_1,summary_gpt4o_72_1,307.41881228808006,1979,3030
summary_gpt4o_37_1,summary_gpt4o_11_1,147.20820923434297,1979,645
summary_gpt4o_37_1,summary_gpt4o_6_1,113.2972251859,1979,388
summary_gpt4o_37_1,summary_gpt4o_181_1,317.35132340072687,1979,2652
summary_gpt4o_37_1,summary_gpt4o_81_1,337.9974929163868,1979,2739
summary_gpt4o_37_1,summary_gpt4o_193_1,350.57436573054156,1979,6556
summary_gpt4o_37_1,summary_gpt4o_76_1,348.0517880531827,1979,2882
summary_gpt4o_37_1,summary_gpt4o_15_1,209.0240167284886,1979,828
summary_gpt4o_37_1,summary_gpt4o_68_1,325.61470535991657,1979,1927
summary_gpt4o_37_1,summary_gpt4o_19_1,226.406680886266,1979,884
summary_gpt4o_37_1,summary_gpt4o_64_1,328.08819333642975,1979,2483
summary_gpt4o_37_1,summary_gpt4o_52_1,314.036025827917,1979,2113
summary_gpt4o_37_1,summary_gpt4o_31_1,248.38564105181703,1979,1221
summary_gpt4o_37_1,summary_gpt4o_140_1,322.8535254390881,1979,2344
summary_gpt4o_37_1,summary_gpt4o_40_1,320.02195839855017,1979,1951
summary_gpt4o_37_1,summary_gpt4o_23_1,226.1937377765704,1979,1001
summary_gpt4o_37_1,summary_gpt4o_189_1,414.607621719259,1979,3213
summary_gpt4o_37_1,summary_gpt4o_185_1,270.73805568413536,1979,5430
summary_gpt4o_37_1,summary_gpt4o_85_1,365.6811161585514,1979,2360
summary_gpt4o_37_1,summary_gpt4o_187_1,302.4138519575199,1979,7899
summary_gpt4o_37_1,summary_gpt4o_78_1,371.6403340042398,1979,4135
summary_gpt4o_37_1,summary_gpt4o_66_1,328.2745251296342,1979,1977
summary_gpt4o_37_1,summary_gpt4o_17_1,218.895809730186,1979,845
summary_gpt4o_37_1,summary_gpt4o_74_1,375.9879177574951,1979,3473
summary_gpt4o_37_1,summary_gpt4o_21_1,187.2348902594332,1979,1139
summary_gpt4o_37_1,summary_gpt4o_42_1,334.4735954118686,1979,1795
summary_gpt4o_37_1,summary_gpt4o_33_1,230.4753901704869,1979,1299
summary_gpt4o_37_1,summary_gpt4o_50_1,317.3562009515681,1979,2236
summary_gpt4o_37_1,summary_gpt4o_150_1,355.22727448053206,1979,1862
summary_gpt4o_54_1,summary_gpt4o_71_1,532.999430340166,2719,2913
summary_gpt4o_54_1,summary_gpt4o_12_1,114.19961671143996,2719,606
summary_gpt4o_54_1,summary_gpt4o_63_1,467.26385434754707,2719,2403
summary_gpt4o_54_1,summary_gpt4o_100_1,487.6936296024933,2719,2915
summary_gpt4o_54_1,summary_gpt4o_28_1,277.6030081651463,2719,1243
summary_gpt4o_54_1,summary_gpt4o_55_1,452.70629896177206,2719,2756
summary_gpt4o_54_1,summary_gpt4o_36_1,356.12056601225856,2719,1547
summary_gpt4o_54_1,summary_gpt4o_47_1,397.6081151699216,2719,2011
summary_gpt4o_54_1,summary_gpt4o_24_1,272.97791032804207,2719,1052
summary_gpt4o_54_1,summary_gpt4o_59_1,467.54731735829,2719,2094
summary_gpt4o_54_1,summary_gpt4o_90_1,434.18330968855,2719,2408
summary_gpt4o_54_1,summary_gpt4o_190_1,526.2353121796273,2719,3049
summary_gpt4o_54_1,summary_gpt4o_182_1,477.6988182534842,2719,6567
summary_gpt4o_54_1,summary_gpt4o_82_1,519.5681363660001,2719,3090
summary_gpt4o_54_1,summary_gpt4o_5_1,79.27319555949998,2719,347
summary_gpt4o_54_1,summary_gpt4o_9_1,139.14369513809,2719,555
summary_gpt4o_54_1,summary_gpt4o_180_1,533.1719204461924,2719,3334
summary_gpt4o_54_1,summary_gpt4o_80_1,459.2878918356039,2719,3176
summary_gpt4o_54_1,summary_gpt4o_192_1,440.00782137772376,2719,2631
summary_gpt4o_54_1,summary_gpt4o_7_1,90.00465291750999,2719,382
summary_gpt4o_54_1,summary_gpt4o_61_1,486.17848997943486,2719,2542
summary_gpt4o_54_1,summary_gpt4o_110_1,483.0603008058222,2719,3495
summary_gpt4o_54_1,summary_gpt4o_10_1,112.14888681577004,2719,562
summary_gpt4o_54_1,summary_gpt4o_73_1,421.621916112004,2719,2434
summary_gpt4o_54_1,summary_gpt4o_26_1,306.88084881953694,2719,1288
summary_gpt4o_54_1,summary_gpt4o_38_1,301.16459915813704,2719,1437
summary_gpt4o_54_1,summary_gpt4o_45_1,374.52734923244714,2719,1886
summary_gpt4o_54_1,summary_gpt4o_34_1,294.09972309835916,2719,1458
summary_gpt4o_54_1,summary_gpt4o_49_1,415.7649134762969,2719,2063
summary_gpt4o_54_1,summary_gpt4o_57_1,440.3023321152423,2719,2195
summary_gpt4o_54_1,summary_gpt4o_3_1,52.1728091402,2719,222
summary_gpt4o_54_1,summary_gpt4o_184_1,532.3682021322952,2719,3004
summary_gpt4o_54_1,summary_gpt4o_84_1,467.3223691163069,2719,3636
summary_gpt4o_54_1,summary_gpt4o_130_1,503.8222954823377,2719,5111
summary_gpt4o_54_1,summary_gpt4o_30_1,299.90950212578457,2719,1313
summary_gpt4o_54_1,summary_gpt4o_53_1,453.7814712803249,2719,2059
summary_gpt4o_54_1,summary_gpt4o_22_1,282.6288672806473,2719,1264
summary_gpt4o_54_1,summary_gpt4o_41_1,394.2670896891001,2719,2233
summary_gpt4o_54_1,summary_gpt4o_69_1,414.3336015367379,2719,2969
summary_gpt4o_54_1,summary_gpt4o_14_1,149.539185104475,2719,674
summary_gpt4o_54_1,summary_gpt4o_77_1,447.9543107127456,2719,2412
summary_gpt4o_54_1,summary_gpt4o_65_1,512.9727808687283,2719,2026
summary_gpt4o_54_1,summary_gpt4o_18_1,188.5454817317,2719,768
summary_gpt4o_54_1,summary_gpt4o_43_1,461.4306038606351,2719,2308
summary_gpt4o_54_1,summary_gpt4o_20_1,189.42944778875804,2719,694
summary_gpt4o_54_1,summary_gpt4o_120_1,538.4889537890103,2719,3707
summary_gpt4o_54_1,summary_gpt4o_51_1,449.40476881404,2719,2140
summary_gpt4o_54_1,summary_gpt4o_32_1,317.51693025550975,2719,1291
summary_gpt4o_54_1,summary_gpt4o_67_1,437.13380119096314,2719,2589
summary_gpt4o_54_1,summary_gpt4o_79_1,451.1244039570842,2719,3494
summary_gpt4o_54_1,summary_gpt4o_75_1,511.3319641683938,2719,3110
summary_gpt4o_54_1,summary_gpt4o_16_1,172.67189364461,2719,889
summary_gpt4o_54_1,summary_gpt4o_186_1,490.7354226054822,2719,8438
summary_gpt4o_54_1,summary_gpt4o_86_1,566.8270619443103,2719,3016
summary_gpt4o_54_1,summary_gpt4o_194_1,481.80635114584766,2719,5161
summary_gpt4o_54_1,summary_gpt4o_4_1,41.352069705645974,2719,330
summary_gpt4o_54_1,summary_gpt4o_8_1,140.94453212883147,2719,617
summary_gpt4o_54_1,summary_gpt4o_191_1,522.1416071919948,2719,7015
summary_gpt4o_54_1,summary_gpt4o_183_1,550.9128511623005,2719,3384
summary_gpt4o_54_1,summary_gpt4o_83_1,519.3484896043603,2719,2641
summary_gpt4o_54_1,summary_gpt4o_37_1,407.2872306285128,2719,2012
summary_gpt4o_54_1,summary_gpt4o_54_1,1088.2740284225874,2719,2625
summary_gpt4o_54_1,summary_gpt4o_29_1,260.2654519220391,2719,1192
summary_gpt4o_54_1,summary_gpt4o_58_1,432.9367576335401,2719,2431
summary_gpt4o_54_1,summary_gpt4o_25_1,259.0687360089553,2719,1170
summary_gpt4o_54_1,summary_gpt4o_46_1,379.37289991379976,2719,1962
summary_gpt4o_54_1,summary_gpt4o_13_1,189.1355575725393,2719,833
summary_gpt4o_54_1,summary_gpt4o_70_1,495.16903626750263,2719,2792
summary_gpt4o_54_1,summary_gpt4o_170_1,411.98299410360187,2719,4716
summary_gpt4o_54_1,summary_gpt4o_62_1,387.820251444895,2719,1947
summary_gpt4o_54_1,summary_gpt4o_44_1,357.4236911139649,2719,1696
summary_gpt4o_54_1,summary_gpt4o_39_1,385.438937783194,2719,2048
summary_gpt4o_54_1,summary_gpt4o_27_1,347.56545448243503,2719,1517
summary_gpt4o_54_1,summary_gpt4o_56_1,468.17671297189463,2719,2221
summary_gpt4o_54_1,summary_gpt4o_48_1,427.93986495888976,2719,2356
summary_gpt4o_54_1,summary_gpt4o_35_1,324.9768477098973,2719,1337
summary_gpt4o_54_1,summary_gpt4o_160_1,518.829026598981,2719,2963
summary_gpt4o_54_1,summary_gpt4o_60_1,446.1383310909008,2719,2457
summary_gpt4o_54_1,summary_gpt4o_72_1,445.8946897358753,2719,3030
summary_gpt4o_54_1,summary_gpt4o_11_1,136.87656397715,2719,645
summary_gpt4o_54_1,summary_gpt4o_6_1,114.02843822499996,2719,388
summary_gpt4o_54_1,summary_gpt4o_181_1,454.2814700299916,2719,2652
summary_gpt4o_54_1,summary_gpt4o_81_1,471.9861329989038,2719,2739
summary_gpt4o_54_1,summary_gpt4o_193_1,547.6043730221168,2719,6556
summary_gpt4o_54_1,summary_gpt4o_76_1,517.3503040032797,2719,2882
summary_gpt4o_54_1,summary_gpt4o_15_1,175.64629651522665,2719,828
summary_gpt4o_54_1,summary_gpt4o_68_1,445.737470350277,2719,1927
summary_gpt4o_54_1,summary_gpt4o_19_1,238.91701447715616,2719,884
summary_gpt4o_54_1,summary_gpt4o_64_1,458.0844012919189,2719,2483
summary_gpt4o_54_1,summary_gpt4o_52_1,474.3697063839485,2719,2113
summary_gpt4o_54_1,summary_gpt4o_31_1,292.0449935294861,2719,1221
summary_gpt4o_54_1,summary_gpt4o_140_1,440.5156236552782,2719,2344
summary_gpt4o_54_1,summary_gpt4o_40_1,400.7715201713698,2719,1951
summary_gpt4o_54_1,summary_gpt4o_23_1,231.24059425969008,2719,1001
summary_gpt4o_54_1,summary_gpt4o_189_1,528.9492851321972,2719,3213
summary_gpt4o_54_1,summary_gpt4o_185_1,476.0284470391398,2719,5430
summary_gpt4o_54_1,summary_gpt4o_85_1,462.3132067516649,2719,2360
summary_gpt4o_54_1,summary_gpt4o_187_1,509.80666037636,2719,7899
summary_gpt4o_54_1,summary_gpt4o_78_1,469.44840089911895,2719,4135
summary_gpt4o_54_1,summary_gpt4o_66_1,455.2513184351999,2719,1977
summary_gpt4o_54_1,summary_gpt4o_17_1,200.73398625255004,2719,845
summary_gpt4o_54_1,summary_gpt4o_74_1,497.995887825811,2719,3473
summary_gpt4o_54_1,summary_gpt4o_21_1,208.07528553716335,2719,1139
summary_gpt4o_54_1,summary_gpt4o_42_1,377.6210890019472,2719,1795
summary_gpt4o_54_1,summary_gpt4o_33_1,290.2380995887809,2719,1299
summary_gpt4o_54_1,summary_gpt4o_50_1,383.23137272218776,2719,2236
summary_gpt4o_54_1,summary_gpt4o_150_1,437.4704861689727,2719,1862
summary_gpt4o_29_1,summary_gpt4o_71_1,229.34652341870992,1135,2913
summary_gpt4o_29_1,summary_gpt4o_12_1,128.331363807305,1135,606
summary_gpt4o_29_1,summary_gpt4o_63_1,250.1991052600988,1135,2403
summary_gpt4o_29_1,summary_gpt4o_100_1,276.420095799906,1135,2915
summary_gpt4o_29_1,summary_gpt4o_28_1,270.70593569917344,1135,1243
summary_gpt4o_29_1,summary_gpt4o_55_1,262.4891189474672,1135,2756
summary_gpt4o_29_1,summary_gpt4o_36_1,260.72763232470993,1135,1547
summary_gpt4o_29_1,summary_gpt4o_47_1,293.28058957288295,1135,2011
summary_gpt4o_29_1,summary_gpt4o_24_1,210.40753758758697,1135,1052
summary_gpt4o_29_1,summary_gpt4o_59_1,288.21118465639995,1135,2094
summary_gpt4o_29_1,summary_gpt4o_90_1,261.00759600577703,1135,2408
summary_gpt4o_29_1,summary_gpt4o_190_1,293.08847914062744,1135,3049
summary_gpt4o_29_1,summary_gpt4o_182_1,237.95427087353528,1135,6567
summary_gpt4o_29_1,summary_gpt4o_82_1,264.2723959789139,1135,3090
summary_gpt4o_29_1,summary_gpt4o_5_1,80.42418955099997,1135,347
summary_gpt4o_29_1,summary_gpt4o_9_1,148.1188558059,1135,555
summary_gpt4o_29_1,summary_gpt4o_180_1,256.31523532988695,1135,3334
summary_gpt4o_29_1,summary_gpt4o_80_1,242.48093258713905,1135,3176
summary_gpt4o_29_1,summary_gpt4o_192_1,249.9797033408161,1135,2631
